name_hotel,address,latitude,longitude,avg_rating,state_name,city_name,cat_name,sentimiento,url
Hawks Nest,"HAWKS NEST, GRAFORD, TX 76449",32.8550861,-98.4795651,3.0,Texas,,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86522b343175ad21:0xc0664921175512cf?authuser=-1&hl=en&gl=us
Commando Inn Soundside,"COMMANDO INN SOUNDSIDE, 107 KISSAM ST, BLDG. 90910, HURLBURT FIELD, FL 32544",30.4092693,-86.6996612,4.6,Florida,,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88913d74ede59359:0x12432a403749da33?authuser=-1&hl=en&gl=us
Serene Redwood Retreat by Redwood Coast Vacation Rentals,"SERENE REDWOOD RETREAT BY REDWOOD COAST VACATION RENTALS, 860A, CHAPMAN CT, ARCATA, CA 95521",40.8645353,-124.0664806,4.8,California,,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54d157e546e7900f:0x1a4cd0e763ef22e2?authuser=-1&hl=en&gl=us
Uncle Gabby's Cabins,"UNCLE GABBY'S CABINS, 11015 MO-7, CLINTON, MO 64735",38.2966477,-93.5051107,4.2,Missouri,Clinton,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c41db5c2d257d7:0x8f0c8dbdbd6da530?authuser=-1&hl=en&gl=us
Thames Manor,"THAMES MANOR, 585 &, 587 S NEGLEY AVE, PITTSBURGH, PA 15232",40.4549846,-79.93237429999999,4.5,Pennsylvania,,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8834f21248988e2f:0x78da5269cd8d9110?authuser=-1&hl=en&gl=us
The Stiles Subdivision,"THE STILES SUBDIVISION, HANKINS DR, CARTERSVILLE, GA 30120",34.1494256,-84.8778019,4.8,Georgia,Cartersville,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f54d5e0f6b9277:0xec866a9bd570fbb3?authuser=-1&hl=en&gl=us
Baymont Inn & Suites,"BAYMONT INN & SUITES, 2881 W TOUHY AVE, ELK GROVE VILLAGE, IL 60007",42.0073094,-87.9376424,3.6,Illinois,Elk Grove Village,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880fb133d1b5c3fb:0x76548f3834de4938?authuser=-1&hl=en&gl=us
Happiness Hills Farm,"HAPPINESS HILLS FARM, 8682 BATTLEFIELD MEMORIAL HWY, BEREA, KY 40403",37.5754713,-84.2090174,4.9,Kentucky,Berea,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88431e98e99fb713:0xa6b60014de26912e?authuser=-1&hl=en&gl=us
D&G RV Park,"D&G RV PARK, 229 CO RD 2871, BIGFOOT, TX 78005",29.0649356,-98.8399047,4.8,Texas,Bigfoot,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865dcb37f48a355b:0xabd5a03ac3f259ff?authuser=-1&hl=en&gl=us
Knights Inn,"KNIGHTS INN, 717 BANNERMAN AVE, REDGRANITE, WI 54970",44.0387594,-89.09394739999999,3.5,Wisconsin,Redgranite,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8801409e1bd1a997:0x837249fb774eeb18?authuser=-1&hl=en&gl=us
Camp White Mountain,"CAMP WHITE MOUNTAIN, ARIZONA",34.1702543,-109.7386953,5.0,Arizona,Navajo County,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8728ae39269e5c37:0x9ef048813919b465?authuser=-1&hl=en&gl=us
McIver's Cabin,"MCIVER'S CABIN, MC IVERS RD, ONYX, CA 93255",35.621842699999995,-118.0732642,4.7,California,Onyx,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c1a558e8aa8871:0x38e92598c4f09d65?authuser=-1&hl=en&gl=us
Elk Springs Resort Restaurant,"ELK SPRINGS RESORT RESTAURANT, 228 DRY BRANCH RD, MONTERVILLE, WV 26282",38.5342662,-80.1476331,4.8,West Virginia,Monterville,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x884b9f06b268749d:0xef368b396048b220?authuser=-1&hl=en&gl=us
Mesa Budget Motel,"MESA BUDGET MOTEL, 1401 N MESA ST, EL PASO, TX 79902",31.7676126,-106.4952533,3.3,Texas,El Paso,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86e7585642bff99f:0xd33a9c902dd0133a?authuser=-1&hl=en&gl=us
Living On Island Time,"LIVING ON ISLAND TIME, 208 BROADWAY ST, FULTON, TX 78358",28.061225,-97.036095,4.6,Texas,Fulton,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8669b44f795b9757:0xf7b43c2dd1588d08?authuser=-1&hl=en&gl=us
Kenai River Hideaway B&B,"KENAI RIVER HIDEAWAY B&B, 34025 KEYSTONE DR, SOLDOTNA, AK 99669",60.4734271,-150.9814736,5.0,Alaska,Soldotna,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x56c660de2c7f7585:0xbdc45c4218812cdf?authuser=-1&hl=en&gl=us
HIE,"HIE, 615 E MAIN ST, HENDERSONVILLE, TN 37075",36.3227227,-86.5695717,5.0,Tennessee,Hendersonville,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88643897e37817fb:0x9827a140cab22a85?authuser=-1&hl=en&gl=us
Four Winds Motel,"FOUR WINDS MOTEL, 4596 W IRLO BRONSON MEMORIAL HWY, KISSIMMEE, FL 34746",28.3109638,-81.4670273,1.6,Florida,Kissimmee,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd83d5dcbf037b:0x1e0b3254059eb3b7?authuser=-1&hl=en&gl=us
Eddie's Cottages,"EDDIE'S COTTAGES, 15500 STONY POINTE RD, CHEBOYGAN, MI 49721",45.6689268,-84.4975417,4.9,Michigan,Cheboygan,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4d3596f68789e281:0x3aa69e8a7d603e0c?authuser=-1&hl=en&gl=us
Angell Manor Bed & Breakfast,"ANGELL MANOR BED & BREAKFAST, 502 E TAYLOR ST, JEFFERSON, TX 75657",32.7550531,-94.3499576,4.9,Texas,Jefferson,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x863689733829c8ad:0x24b91847f819c7d2?authuser=-1&hl=en&gl=us
GreenHaven Farm,"GREENHAVEN FARM, 270 FOGLE RD, LORETTO, KY 40037",37.6803767,-85.4580163,4.3,Kentucky,Loretto,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88685bf77e8c715f:0xf235e2e670054d25?authuser=-1&hl=en&gl=us
Flint Hills Inn & Suites,"FLINT HILLS INN & SUITES, 2921 W 18TH AVE, EMPORIA, KS 66801",38.421911,-96.2196917,4.0,Kansas,Emporia,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87b94deba566d9ad:0x4f875bae171edc0b?authuser=-1&hl=en&gl=us
White Pass Day Lodge Day Care,"WHITE PASS DAY LODGE DAY CARE, RANDLE, WA 98377",46.6374275,-121.3914032,4.3,Washington,,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54975ffe05757633:0x9091d996b918ed20?authuser=-1&hl=en&gl=us
North Beach Condos,"NORTH BEACH CONDOS, 455 S MAIN ST, ST CHARLES, ID 83272",42.1020181,-111.3893204,4.1,Idaho,St Charles,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87543f2e2594bdbf:0x4fd1f69f36c2802b?authuser=-1&hl=en&gl=us
My Massage Spa,"MY MASSAGE SPA, 4365 CANAL AVE SW, GRANDVILLE, MI 49418",42.8858965,-85.7734696,4.3,Michigan,Grandville,Resort,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8819ba7378425c8f:0x91714a82660aefbc?authuser=-1&hl=en&gl=us
The Rockhouse Bed & Breakfast,"THE ROCKHOUSE BED & BREAKFAST, 15275 CO RD Y, CHILDRESS, TX 79201",34.4141465,-100.3681278,5.0,Texas,Childress,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87aabd35e1b44481:0x4e270a49fa3abce5?authuser=-1&hl=en&gl=us
Tanys Bakery Llc,"TANYS BAKERY LLC, 22605 NE HALSEY ST SUITE E, FAIRVIEW, OR 97024",45.5360641,-122.4298248,4.8,Oregon,Fairview,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5495a3710634773f:0x1658e825aca36d0a?authuser=-1&hl=en&gl=us
The Haven,"THE HAVEN, 1304 N MEMORIAL PKWY, HUNTSVILLE, AL 35801",34.7457107,-86.6001854,3.9,Alabama,Huntsville,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88626be1cd893c09:0xa331ce202b084c1?authuser=-1&hl=en&gl=us
Winwood Suites,"WINWOOD SUITES, WINCHESTER, VA 22603",39.1951027,-78.2288689,5.0,Virginia,,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b5edec7e96195b:0x1a949a641490c85d?authuser=-1&hl=en&gl=us
Puamana Townhomes,"PUAMANA TOWNHOMES, 34 PUAILIMA PL, LAHAINA, HI 96761",20.8599657,-156.6693741,4.5,Hawaii,Lahaina,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x79552bcdbc86ffb7:0x3e63dc9dc18e1b98?authuser=-1&hl=en&gl=us
Box Creek BNB,"BOX CREEK BNB, GREENWICH, UT 84732",38.4324874,-111.9229199,5.0,Utah,,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x874af9e5f7c2b497:0x27e5d9b385fd797f?authuser=-1&hl=en&gl=us
Pine Haven Cottages,"PINE HAVEN COTTAGES, 517 KNIGHT AVE, BIG BEAR LAKE, CA 92315",34.2433586,-116.9039077,4.9,California,Big Bear Lake,Lodge,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c4b3918d501193:0x9169e1a9c0382cd?authuser=-1&hl=en&gl=us
Gatlinburg Summit Views 2 Bedroom Home with Hot Tub,"GATLINBURG SUMMIT VIEWS 2 BEDROOM HOME WITH HOT TUB, 1106 BACK RIDGE CT, GATLINBURG, TN 37738",35.7431299,-83.4709136,4.3,Tennessee,Gatlinburg,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bfd86a3683027:0x194dc7b6695b5876?authuser=-1&hl=en&gl=us
Stay Inn Latrobe,"STAY INN LATROBE, 114 W TACOMA AVE, LATROBE, PA 15650",40.3226629,-79.3937053,5.0,Pennsylvania,Latrobe,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8834cd45ba05dcfd:0x202953897d39c668?authuser=-1&hl=en&gl=us
Days Inn,"DAYS INN, 78106 NM-45, ALBUQUERQUE, NM 87121",35.0567707,-106.7056766,1.0,New Mexico,Albuquerque,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87220d73df14df25:0xb9a3b01c87e3bd76?authuser=-1&hl=en&gl=us
Cottage Garden,"COTTAGE GARDEN, 510 WARREN AVE, WAKEENEY, KS 67672",39.0270071,-99.8838016,3.0,Kansas,Wakeeney,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87a1ad7fc23e8d2b:0x63fcead0322f0106?authuser=-1&hl=en&gl=us
A Place To Be Motel,"A PLACE TO BE MOTEL, 212 CASEY KEY RD, NOKOMIS, FL 34275",27.1271692,-82.4710487,4.0,Florida,Nokomis,Motel,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c35b6376a6b0fd:0xd31d784fc107ebba?authuser=-1&hl=en&gl=us
Pine Aire Apartments,"PINE AIRE APARTMENTS, 26090 W 12 MILE RD, SOUTHFIELD, MI 48034",42.5020865,-83.3033825,1.8,Michigan,Southfield,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8824b77027c71b17:0xb5baee634edac2bf?authuser=-1&hl=en&gl=us
North County Cottages,"NORTH COUNTY COTTAGES, 4203 & 4213, CASCADE BEACH RD, LUTSEN, MN 55612",47.6853075,-90.5736983,5.0,Minnesota,,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52a7c9f8a7056de5:0xa40d5eae42cd45bb?authuser=-1&hl=en&gl=us
Hotel Motel Prestige Place #2,"HOTEL MOTEL PRESTIGE PLACE #2, 6257 NW 18TH AVE, MIAMI, FL 33147",25.8327274,-80.22686139999999,4.4,Florida,Miami,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b11ed42d5b9b:0xde8ebc468d453aa7?authuser=-1&hl=en&gl=us
Old School Homestead,"OLD SCHOOL HOMESTEAD, 500 W 1ST S, SUGAR CITY, ID 83448",43.8722111,-111.7555517,5.0,Idaho,Sugar City,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5353f60541449993:0xe4c72fc8538851?authuser=-1&hl=en&gl=us
Royersford Hotel Inc,"ROYERSFORD HOTEL INC, 213 MAIN ST, ROYERSFORD, PA 19468",40.1836415,-75.5419424,3.6,Pennsylvania,Royersford,Hotel,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c68fc37df5d025:0x5635bbca9aadfe3a?authuser=-1&hl=en&gl=us
Camp Tracker,"CAMP TRACKER, 604 HAMLET DR, PORT ORANGE, FL 32127",29.099373,-80.99848399999999,4.5,Florida,Port Orange,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e727ef60cbcdf7:0x6bc81365a371f096?authuser=-1&hl=en&gl=us
Time Flies on the River,"TIME FLIES ON THE RIVER, 575 OLD RIVER RD, BRYSON CITY, NC 28713",35.434483199999995,-83.4371544,4.6,North Carolina,Bryson City,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8859492d57aec339:0x69b78cd9e87a23b3?authuser=-1&hl=en&gl=us
UAA Templewood Apartments,"UAA TEMPLEWOOD APARTMENTS, 4000 ELMORE RD, ANCHORAGE, AK 99508",61.1837583,-149.80884709999998,3.7,Alaska,Anchorage,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x56c897035d47295d:0x81fa424cd18f6b4d?authuser=-1&hl=en&gl=us
Sunrise Travel,"SUNRISE TRAVEL, 23891 VÍA FABRICANTE #603, MISSION VIEJO, CA 92691",33.6164133,-117.6804721,4.8,California,Mission Viejo,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dce91a4ee1aa55:0x85c92225155b8088?authuser=-1&hl=en&gl=us
Paradise Point at Smith Lake,"PARADISE POINT AT SMITH LAKE, 123 BULL BRANCH DRIVE, DOUBLE SPRINGS, AL 35553",34.1439992,-87.29223019999999,5.0,Alabama,Double Springs,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x888815853d8696cb:0xaec1effe7c4528c8?authuser=-1&hl=en&gl=us
Casa Carlos en USA,"CASA CARLOS EN USA, 302 COBIA DR, KATY, TX 77494",29.7789335,-95.784627,5.0,Texas,Katy,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864127f077dc13a3:0x9b8b295bf7de09e2?authuser=-1&hl=en&gl=us
Somewhere Inn Time Bed & Breakfast,"SOMEWHERE INN TIME BED & BREAKFAST, 383 JEFFERSON ST, STE. GENEVIEVE, MO 63670",37.9808917,-90.0476583,4.9,Missouri,Ste. Genevieve,Inn,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87d8809d23ce0563:0xba8ff7b21fa60085?authuser=-1&hl=en&gl=us
Sedona Guest Cottage,"SEDONA GUEST COTTAGE, 90 COFFEE CUP DR, SEDONA, AZ 86336",34.8701472,-111.7954161,5.0,Arizona,Sedona,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872da13d17569429:0xa9888ecd9a961ac?authuser=-1&hl=en&gl=us
Hibiscus Hale Lani,"HIBISCUS HALE LANI, 4932 ALIOMANU RD, ANAHOLA, HI 96703",22.1595446,-159.3070579,5.0,Hawaii,Anahola,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x7c06e79e17cec0e7:0xd6ad1912bcdae478?authuser=-1&hl=en&gl=us
Joplin 66 Hostel,"JOPLIN 66 HOSTEL, 6863 NEWMAN RD, JOPLIN, MO 64801",37.0982081,-94.4190354,5.0,Missouri,Joplin,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87c87dbd38929bdb:0xc410cfe79862c086?authuser=-1&hl=en&gl=us
Sun Drop,"SUN DROP, 422 OLIVE ST, SURFSIDE BEACH, TX 77541",28.9476568,-95.2927014,4.0,Texas,Surfside Beach,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86406cb426751895:0x837fee63b93af4b0?authuser=-1&hl=en&gl=us
Chelan Condos,"CHELAN CONDOS, 48750 BREAKERS BLVD, NESKOWIN, OR 97149",45.103614,-123.984828,3.7,Oregon,Neskowin,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54eae9627c67444b:0xc3ba4589dd042264?authuser=-1&hl=en&gl=us
Super 8 Reynolds /East Columbus Area,"SUPER 8 REYNOLDS /EAST COLUMBUS AREA, 2055 BRICE RD, REYNOLDSBURG, OH 43068",39.937361,-82.8318664,3.2,Ohio,Reynoldsburg,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8838635b32d793cf:0xe85ec19dc2eed89a?authuser=-1&hl=en&gl=us
Comfort Inn Plano,"COMFORT INN PLANO, 680-798 E CENTRAL PKWY, PLANO, TX 75074",33.0274352,-96.7061067,4.0,Texas,Plano,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864c1927018b7cbd:0x69c69d3db8ef4efb?authuser=-1&hl=en&gl=us
University Oaks Apartments,"UNIVERSITY OAKS APARTMENTS, GARDENIA DR, ATHENS, GA 30606",33.9506914,-83.41308049999999,3.7,Georgia,Athens,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f66db5a97ccb55:0x83fca3b5b39dc8ca?authuser=-1&hl=en&gl=us
Clark Manor,"CLARK MANOR, 223 WESTERN PROM, PORTLAND, ME 04102",43.650066,-70.275481,5.0,Maine,Portland,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb29c051cd25be5:0xa523702db6c48e61?authuser=-1&hl=en&gl=us
Sweet Dreams Motel,"SWEET DREAMS MOTEL, 8280 N BROCKWAY RD, BROCKWAY, MI 48097",43.1377728,-82.79905029999999,4.6,Michigan,Brockway,Motel,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8825b1a1c21f2479:0x20e08214beae3a74?authuser=-1&hl=en&gl=us
Silver Queen Inn,"SILVER QUEEN INN, 201 W CAROLINE ST, CARSON CITY, NV 89703",39.1676941,-119.768219,3.4,Nevada,Carson City,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80990aa2fd553e63:0x151102a1b673901c?authuser=-1&hl=en&gl=us
Southfork Hotel,"SOUTHFORK HOTEL, 1600 N CENTRAL EXPY, PLANO, TX 75074",33.0220867,-96.7087725,3.5,Texas,Plano,Hotel,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864c18e32a9badd5:0xbea40588bd46e7b6?authuser=-1&hl=en&gl=us
Westervelt Home Hospitality From MDH,"WESTERVELT HOME HOSPITALITY FROM MDH, 519 E GRANT ST, MACOMB, IL 61455",40.4451084,-90.6639604,5.0,Illinois,Macomb,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87e0f7395b8061c7:0xbf0cb287beb7b713?authuser=-1&hl=en&gl=us
Royal Flush House,"ROYAL FLUSH HOUSE, 2215 VAL D'ISERE CIR, STEAMBOAT SPRINGS, CO 80487",40.4498434,-106.7965682,3.8,Colorado,Steamboat Springs,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87426ea249e28699:0x92163d21c4612bf7?authuser=-1&hl=en&gl=us
Sun Mountain House Bed & Breakfast,"SUN MOUNTAIN HOUSE BED & BREAKFAST, 226 NORTH B ST, VIRGINIA CITY, NV 89440",39.3142753,-119.6490546,5.0,Nevada,Virginia City,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80990ff040fe569f:0x503775bf11081a74?authuser=-1&hl=en&gl=us
Loyal Order of Moose,"LOYAL ORDER OF MOOSE, 605 SAYBROOK RD # 3, MIDDLETOWN, CT 06457",41.5391679,-72.6212613,4.3,Connecticut,Middletown,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e64a04829636c5:0x76b6320308955a44?authuser=-1&hl=en&gl=us
Lakeside on Lida Resort,"LAKESIDE ON LIDA RESORT, 23479 430TH ST, PELICAN RAPIDS, MN 56572",46.5862153,-96.0018768,5.0,Minnesota,Pelican Rapids,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52c9a9547332cdaf:0x6b7c06d2e4f0aaf2?authuser=-1&hl=en&gl=us
Willow Motel,"WILLOW MOTEL, 14935 WI-13 TRUNK, HERBSTER, WI 54844",46.8325149,-91.2567192,5.0,Wisconsin,Herbster,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52a8d5715326321f:0x25f40876f95ae438?authuser=-1&hl=en&gl=us
Joyal homes,"JOYAL HOMES, 2114 CALATRAVA ST, MELBOURNE, FL 32940",28.2109112,-80.7260474,4.5,Florida,Melbourne,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88de072473636c29:0xf003802602509f41?authuser=-1&hl=en&gl=us
"Mescalero, NM 88340","MESCALERO, NM 88340, 287 CARRIZO CANYON RD, MESCALERO, NM 88340",33.2947705,-105.6897212,5.0,New Mexico,,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86e1cd03d7253367:0x423e806da8489cc2?authuser=-1&hl=en&gl=us
Hilton Inn Seymour,"HILTON INN SEYMOUR, 247 N SANDY CREEK DR, SEYMOUR, IN 47274",38.9606015,-85.8451814,5.0,Indiana,Seymour,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x886bb92b8940bd09:0xddf8cb7253078b4c?authuser=-1&hl=en&gl=us
Townhomes Wildwood,"TOWNHOMES WILDWOOD, 164 W OAK AVE, WILDWOOD, NJ 08260",38.991684,-74.8163337,4.1,New Jersey,Wildwood,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c0a82ff75df9d7:0x7f08f0f1dee98feb?authuser=-1&hl=en&gl=us
Castle Creek Inn Resort & Spa,"CASTLE CREEK INN RESORT & SPA, 29850 CIRCLE R WAY, ESCONDIDO, CA 92026",33.255266299999995,-117.1463074,3.0,California,Escondido,Resort,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db89b420cb1593:0x9d2df2a9cd387fcf?authuser=-1&hl=en&gl=us
Comfort Inn Central,"COMFORT INN CENTRAL, 1875 AUBURN RAVINE RD, AUBURN, CA 95603",38.9235605,-121.0601458,3.7,California,Auburn,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809b0540f33108c5:0x9fdf0426e106bcd8?authuser=-1&hl=en&gl=us
Pedal'rs Inn Bed and Breakfast,"PEDAL'RS INN BED AND BREAKFAST, 101 JAMES ST, WALES, WI 53183",43.0050506,-88.37917329999999,4.9,Wisconsin,Wales,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8805ba745aac064d:0xf9b499cf0b389146?authuser=-1&hl=en&gl=us
Log Cabin Motel,"LOG CABIN MOTEL, 440 N BROADWAY BLVD, SALINA, KS 67401",38.8487625,-97.6215515,3.0,Kansas,Salina,Motel,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87bccf65fd0c46bf:0x1388e4c709f9214b?authuser=-1&hl=en&gl=us
Hotel 7 Inn Paducah,"HOTEL 7 INN PADUCAH, 5001 HINKLEVILLE RD, PADUCAH, KY 42001",37.0784686,-88.68291839999999,3.7,Kentucky,Paducah,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x887a1b1ad5fcd1f1:0xcac5f4a823d4e09f?authuser=-1&hl=en&gl=us
Orange Extended Stay Hotel,"ORANGE EXTENDED STAY HOTEL, 10326 FINNELL ST, DALLAS, TX 75220",32.8645487,-96.8927894,2.0,Texas,Dallas,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e9d1370c31cc1:0xb452ba7f806ce63d?authuser=-1&hl=en&gl=us
Pauldingville Lodge,"PAULDINGVILLE LODGE, 101 N ELM ST, WRIGHT CITY, MO 63390",38.8281482,-91.0204787,4.7,Missouri,Wright City,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87deba8820c9c413:0x571ae9321f85a964?authuser=-1&hl=en&gl=us
Cape Escape II,"CAPE ESCAPE II, 134 SAND PINE DR, PORT ST JOE, FL 32456",29.7479162,-85.3976399,4.9,Florida,Port St Joe,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889492fdbe13722b:0x887a9e8c40523272?authuser=-1&hl=en&gl=us
Tru Halton Hotel,"TRU HALTON HOTEL, 454400040030, CORPUS CHRISTI, TX 78415",27.6525286,-97.5367197,3.0,Texas,Corpus Christi,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86688978f08584c7:0xf8ad44286fd85faa?authuser=-1&hl=en&gl=us
Wood County Sports Associates,"WOOD COUNTY SPORTS ASSOCIATES, 1535 GIHON RD, PARKERSBURG, WV 26101",39.235199,-81.5653069,3.1,West Virginia,Parkersburg,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88484c5980394a4f:0x19bd55b7cadc552b?authuser=-1&hl=en&gl=us
Carolyn Courts Motel,"CAROLYN COURTS MOTEL, 2 W MAIN ST, EVERETT, PA 15537",40.0110742,-78.3733314,3.2,Pennsylvania,Everett,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ca4b79d753ec81:0xcd12287e096646a6?authuser=-1&hl=en&gl=us
Motel 30,"MOTEL 30, 13160 LINCOLN HWY, EVERETT, PA 15537",40.0194429,-78.3436747,4.0,Pennsylvania,Everett,Motel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89ca4b1ea0aae2e3:0x4579976cc9593fa1?authuser=-1&hl=en&gl=us
Haiyaha Cabin YMCA,"HAIYAHA CABIN YMCA, 175 PROGRAM WAY, ESTES PARK, CO 80517",40.3414226,-105.5769832,5.0,Colorado,Estes Park,Lodge,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87696561197d0ac5:0x7c4cb1bf05d11a8c?authuser=-1&hl=en&gl=us
Whileaway Cabin YMCA,"WHILEAWAY CABIN YMCA, 289 PINECONE WAY, ESTES PARK, CO 80517",40.3438204,-105.5707115,5.0,Colorado,Estes Park,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876965adae54380f:0x160beb83efae7047?authuser=-1&hl=en&gl=us
Fox Cabins,"FOX CABINS, STATE RD 1166, BRYSON CITY, NC 28713",35.423873,-83.41629379999999,4.9,North Carolina,Bryson City,Hotel,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885947d14cb6dccf:0xa3b5515109e8dd25?authuser=-1&hl=en&gl=us
Historic District Inn,"HISTORIC DISTRICT INN, EAST, 223 E 2ND ST, HERMANN, MO 65041",38.7060498,-91.4340027,4.8,Missouri,,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87dc0967e16560ed:0x70afd06a2e258d00?authuser=-1&hl=en&gl=us
doubletree inn,"DOUBLETREE INN, 2929 RICHMOND RD, BEACHWOOD, OH 44122",41.4765839,-81.4966639,5.0,Ohio,Beachwood,Inn,0,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883103041188415d:0x65526a227cf530aa?authuser=-1&hl=en&gl=us
